"","Station_number","Year","Month","Day","Temp_min","Temp_max","Rainfall","Solar_exposure"
"6960",9225,2013,11,7,14.1,27.1,0,27.9
"6961",9225,2013,11,8,14.2,29.2,0,29.2
"6962",9225,2013,11,9,14.2,33.2,0,30
"6963",9225,2013,11,10,17,37.2,0,30
"6964",9225,2013,11,11,13.5,30.7,0,28.1
"6965",9225,2013,11,12,15.9,27.7,0,27.8
"6966",9225,2013,11,13,14.4,29.3,0,28.4
"6967",9225,2013,11,14,15.3,32.6,0,29.3
"6968",9225,2013,11,15,16.1,33.7,0,29.4
"6969",9225,2013,11,16,19.6,37.1,0,28.1
"6970",9225,2013,11,17,20,28.3,0,23.3
"6971",9225,2013,11,18,17.5,25.2,0,19.7
"6972",9225,2013,11,19,12.1,25.7,0,28.3
"6973",9225,2013,11,20,13,28.3,0,28.5
"6974",9225,2013,11,21,15.6,31.9,0,29.3
"6975",9225,2013,11,22,20.3,31.1,0,23.4
"6976",9225,2013,11,23,16.6,27,0,27.4
"6977",9225,2013,11,24,17.6,24.9,0,21.6
"6978",9225,2013,11,25,12.4,25.2,0,25.7
"6979",9225,2013,11,26,12.8,29.3,0,30.3
"6980",9225,2013,11,27,15.5,29.6,0,29
"6981",9225,2013,11,28,20.3,30.2,0,29.1
"6982",9225,2013,11,29,17.5,24.4,0,19.4
"6983",9225,2013,11,30,14.5,23.2,10.2,25.7
"6984",9225,2013,12,1,16.4,24.1,1.8,28.3
"6985",9225,2013,12,2,14.7,23.6,0,29.9
"6986",9225,2013,12,3,14.2,23.5,0,31.1
"6987",9225,2013,12,4,13.2,28.2,0,30.5
"6988",9225,2013,12,5,13.5,32,0,28.4
"6989",9225,2013,12,6,20,32.4,0,23.5
"6990",9225,2013,12,7,18.1,27.5,0,22.7
"6991",9225,2013,12,8,16.6,25.1,0,29.6
"6992",9225,2013,12,9,14.2,28.6,0,31.1
"6993",9225,2013,12,10,15.5,32.1,0,30
"6994",9225,2013,12,11,17.2,33.5,0,31.7
"6995",9225,2013,12,12,18.3,36.1,0,31.7
"6996",9225,2013,12,13,20.4,39,0,31.9
"6997",9225,2013,12,14,17.5,40.4,0,32.4
"6998",9225,2013,12,15,18.9,37.1,0,32.7
"6999",9225,2013,12,16,20.8,37.1,0,27
"7000",9225,2013,12,17,18.4,28.4,0,22.6
"7001",9225,2013,12,18,19,27.8,0,26.2
"7002",9225,2013,12,19,17.8,30.5,0,27
"7003",9225,2013,12,20,16,28.2,0,33
"7004",9225,2013,12,21,14.3,28.7,0,33.8
"7005",9225,2013,12,22,15.7,29.9,0,27.5
"7006",9225,2013,12,23,13.8,33.9,0,33.4
"7007",9225,2013,12,24,14.2,29.4,0,30.8
"7008",9225,2013,12,25,15.8,30.8,0,33.1
"7009",9225,2013,12,26,14.5,28.2,0,33.2
"7010",9225,2013,12,27,18.8,28.3,0,29.8
"7011",9225,2013,12,28,16.5,32.2,0,33.6
"7012",9225,2013,12,29,17.3,32.6,0,32.8
"7013",9225,2013,12,30,17.9,31,0,32.9
"7014",9225,2013,12,31,19,25.8,0,28.8
"7015",9225,2014,1,1,16.9,26.1,0,32.5
"7016",9225,2014,1,2,12.6,25.7,0,25.1
"7017",9225,2014,1,3,14.3,26.5,0,33.1
"7018",9225,2014,1,4,14.9,27.3,0,33.5
"7019",9225,2014,1,5,15.9,31.8,0,33.3
"7020",9225,2014,1,6,16.3,39.1,0,31
"7021",9225,2014,1,7,19.7,26.9,0,29.8
"7022",9225,2014,1,8,17.5,28.4,0,29
"7023",9225,2014,1,9,17,30,0,32.6
"7024",9225,2014,1,10,16.7,34.2,0,32.3
"7025",9225,2014,1,11,22.6,43.3,0,32.2
"7026",9225,2014,1,12,29.7,41,0,32.1
"7027",9225,2014,1,13,20.9,27.8,0,28.7
"7028",9225,2014,1,14,15,26.7,0,31.7
"7029",9225,2014,1,15,16.1,25.6,0,30.4
"7030",9225,2014,1,16,18.7,25.6,0.2,31.4
"7031",9225,2014,1,17,15.8,31.6,0,32.3
"7032",9225,2014,1,18,15.5,37.1,0,32.4
"7033",9225,2014,1,19,22.2,38.7,0,32
"7034",9225,2014,1,20,20.4,38.3,0,31.1
"7035",9225,2014,1,21,20,38,0,30.9
"7036",9225,2014,1,22,23.8,37.2,0,28.3
"7037",9225,2014,1,23,22.7,36.2,0,29.5
"7038",9225,2014,1,24,23.2,32.6,0,26.1
"7039",9225,2014,1,25,24.6,36.7,0,23.4
"7040",9225,2014,1,26,23.5,31,0,29.9
"7041",9225,2014,1,27,18.5,26.4,0,24.5
"7042",9225,2014,1,28,15.9,31.5,0,31.5
"7043",9225,2014,1,29,16.6,33.5,0,30
"7044",9225,2014,1,30,19,34.6,0,29
"7045",9225,2014,1,31,21.1,29.7,0,24.8
"7046",9225,2014,2,1,18.4,28.5,0,29.3
"7047",9225,2014,2,2,16.8,32.5,0,29.8
"7048",9225,2014,2,3,16.9,33.8,0,29.7
"7049",9225,2014,2,4,21.4,37.5,0,29
"7050",9225,2014,2,5,21.7,32.3,0,27.7
"7051",9225,2014,2,6,20.2,32.2,0,28
"7052",9225,2014,2,7,19.5,30,0,28.6
"7053",9225,2014,2,8,15.1,29.3,0,28.9
"7054",9225,2014,2,9,15.5,33.1,0,29.1
"7055",9225,2014,2,10,18.2,29.2,0,27.4
"7056",9225,2014,2,11,17.6,33.3,0,27.3
"7057",9225,2014,2,12,20.2,34.2,0,25.7
"7058",9225,2014,2,13,20.5,34.6,0,27.2
"7059",9225,2014,2,14,19.6,32.3,0,27.2
"7060",9225,2014,2,15,19.2,32.3,0,27.7
"7061",9225,2014,2,16,17.1,28.9,0,21.6
"7062",9225,2014,2,17,17.3,33,0,26.8
"7063",9225,2014,2,18,18.4,35.3,0,28.2
"7064",9225,2014,2,19,17.5,37,0,27.8
"7065",9225,2014,2,20,21.5,37.4,0,26
"7066",9225,2014,2,21,19.7,34.9,0,26.9
"7067",9225,2014,2,22,23.8,35.3,0,25.8
"7068",9225,2014,2,23,18.5,35.3,0,26.2
"7069",9225,2014,2,24,17.2,34.2,0,26.6
"7070",9225,2014,2,25,19.7,31.8,0,25.8
"7071",9225,2014,2,26,15.9,30.6,0,26.4
"7072",9225,2014,2,27,16.9,34.6,0,26.4
"7073",9225,2014,2,28,17.5,36.6,0,26.2
"7074",9225,2014,3,1,16.4,38,0,26.3
"7075",9225,2014,3,2,16.7,37.5,0,25.1
"7076",9225,2014,3,3,17.4,30.8,0,24.7
"7077",9225,2014,3,4,17.3,32.7,0,23.7
"7078",9225,2014,3,5,17.2,32,0,24.8
"7079",9225,2014,3,6,17.1,35.5,0,24.3
"7080",9225,2014,3,7,22.9,37.7,0,22.7
"7081",9225,2014,3,8,20.7,25.7,0,16.5
"7082",9225,2014,3,9,14.3,25.1,0,23.3
"7083",9225,2014,3,10,13.3,28.8,0,24.2
"7084",9225,2014,3,11,16.7,33.6,0,23.7
"7085",9225,2014,3,12,20.2,37.5,0,20.3
"7086",9225,2014,3,13,21.6,26.9,0.2,8.9
"7087",9225,2014,3,14,16.2,24.8,0,22.5
"7088",9225,2014,3,15,10.3,24,0,22.7
"7089",9225,2014,3,16,13.7,26.8,0,22.5
"7090",9225,2014,3,17,15.6,28.5,0,22.3
"7091",9225,2014,3,18,16.1,30,0,22.4
"7092",9225,2014,3,19,17.3,31.9,0,21.9
"7093",9225,2014,3,20,18.9,31.6,0,21.6
"7094",9225,2014,3,21,16.2,28.1,1,18.6
"7095",9225,2014,3,22,18.7,31.7,0,19.9
"7096",9225,2014,3,23,20.7,33.9,0,20.3
"7097",9225,2014,3,24,22.3,34.2,0,20
"7098",9225,2014,3,25,21.5,27.5,0.2,7.7
"7099",9225,2014,3,26,20.4,30.6,0.4,9
"7100",9225,2014,3,27,17.8,28.4,0,20.4
"7101",9225,2014,3,28,18.3,33.5,0,20.4
"7102",9225,2014,3,29,19.6,24.9,0,7.7
"7103",9225,2014,3,30,17.3,23.5,5.2,13.9
"7104",9225,2014,3,31,15.4,23.4,0.4,12.2
"7105",9225,2014,4,1,16.3,24,1,16.9
"7106",9225,2014,4,2,11.4,25.2,0,20.4
"7107",9225,2014,4,3,12,27.6,0,18.1
"7108",9225,2014,4,4,11.9,30.2,0,12.6
"7109",9225,2014,4,5,13.6,31.4,0,16.6
"7110",9225,2014,4,6,14.8,25.8,0,17.4
"7111",9225,2014,4,7,13.5,25.2,0,18.9
"7112",9225,2014,4,8,14.5,30.4,0,18.4
"7113",9225,2014,4,9,15.7,30.9,0,11.6
"7114",9225,2014,4,10,19.1,32.3,0,17.3
"7115",9225,2014,4,11,19.2,34.6,0,17.8
"7116",9225,2014,4,12,17.9,32.3,0,17.4
"7117",9225,2014,4,13,16.1,33,0,17.2
"7118",9225,2014,4,14,16.1,29.2,0,17
"7119",9225,2014,4,15,15.7,25.4,0,15.8
"7120",9225,2014,4,16,16.9,24.9,0,12.3
"7121",9225,2014,4,17,10.4,25.3,0,16
"7122",9225,2014,4,18,15,28,0,15.2
"7123",9225,2014,4,19,13.4,25.2,0,16.7
"7124",9225,2014,4,20,12.3,24.5,0,15
"7125",9225,2014,4,21,12.3,22.9,0,17
"7126",9225,2014,4,22,7.7,23.7,0,17
"7127",9225,2014,4,23,9,26,0,15.8
"7128",9225,2014,4,24,16.3,24,0,8.2
"7129",9225,2014,4,25,15.6,24.8,0.2,13.8
"7130",9225,2014,4,26,15.2,23,0,6.1
"7131",9225,2014,4,27,17.4,23.6,13.4,11
"7132",9225,2014,4,28,13.2,19.4,9.6,13.3
"7133",9225,2014,4,29,7.5,20.4,0.4,13.5
"7134",9225,2014,4,30,11.8,22.4,0,14.2
"7135",9225,2014,5,1,7.4,21.7,0,14.9
"7136",9225,2014,5,2,6.5,20.9,0,14.4
"7137",9225,2014,5,3,7.1,23.6,0,13.4
"7138",9225,2014,5,4,13.1,22.1,0,5.8
"7139",9225,2014,5,5,14.1,19.8,1.6,7.9
"7140",9225,2014,5,6,15.1,22.9,0,8.2
"7141",9225,2014,5,7,17.9,21.3,1.8,4.5
"7142",9225,2014,5,8,12.5,19.7,47.2,10.7
"7143",9225,2014,5,9,13.3,22.1,4.6,12.1
"7144",9225,2014,5,10,13,21.9,10,10.8
"7145",9225,2014,5,11,11.2,23.8,0.6,13.7
"7146",9225,2014,5,12,12.8,23.5,0.2,10.7
"7147",9225,2014,5,13,12.7,22.3,2,12.2
"7148",9225,2014,5,14,13.2,21.6,0,10.3
"7149",9225,2014,5,15,12.5,22.4,0,8.5
"7150",9225,2014,5,16,11.2,22.9,0,10.5
"7151",9225,2014,5,17,10.6,23.3,0,12.9
"7152",9225,2014,5,18,12.7,21.3,0.2,6.9
"7153",9225,2014,5,19,15.4,21.8,1.4,8.4
"7154",9225,2014,5,20,16,23,2.2,6.8
"7155",9225,2014,5,21,14.6,21.3,12.8,9.8
"7156",9225,2014,5,22,14.2,22.6,0.2,8.8
"7157",9225,2014,5,23,14.6,21.2,38.6,10.9
"7158",9225,2014,5,24,14.9,20.5,11.6,8.1
"7159",9225,2014,5,25,15.6,20.6,2.8,9.4
"7160",9225,2014,5,26,13.5,20.6,5.4,8.3
"7161",9225,2014,5,27,14.5,19.9,0.4,5
"7162",9225,2014,5,28,11.3,19.5,9,9.7
"7163",9225,2014,5,29,9.4,20.2,0,11.5
"7164",9225,2014,5,30,6,19.1,0,12.1
"7165",9225,2014,5,31,7.3,17,0,5.4
"7166",9225,2014,6,1,10.6,21.4,1,8.6
"7167",9225,2014,6,2,13.2,21.7,1.2,11.1
"7168",9225,2014,6,3,10.3,21.6,0.2,9.4
"7169",9225,2014,6,4,8.9,22.4,0,11.9
"7170",9225,2014,6,5,8.8,24.6,0,11.9
"7171",9225,2014,6,6,6.2,23.7,0,12.1
"7172",9225,2014,6,7,13.3,20.6,0,6.9
"7173",9225,2014,6,8,12.2,20.4,0,4.2
"7174",9225,2014,6,9,14.2,23.8,0.8,8.7
"7175",9225,2014,6,10,15.1,16.8,8.8,7.9
"7176",9225,2014,6,11,4.7,17.4,0,11.1
"7177",9225,2014,6,12,5.6,18.6,0,11
"7178",9225,2014,6,13,2.9,17.9,0,11.5
"7179",9225,2014,6,14,1.9,18.2,0,11.8
"7180",9225,2014,6,15,2.1,19.6,0,11.8
"7181",9225,2014,6,16,3,21.7,0,11.6
"7182",9225,2014,6,17,7.3,18.6,0,2.8
"7183",9225,2014,6,18,11.4,18.4,50.6,10.1
"7184",9225,2014,6,19,8.1,18.6,3.4,8.5
"7185",9225,2014,6,20,10.8,19.7,9,8.2
"7186",9225,2014,6,21,10.9,19.8,0.2,5.7
"7187",9225,2014,6,22,7.1,16.3,14.8,9.4
"7188",9225,2014,6,23,2.1,16.2,1,11.4
"7189",9225,2014,6,24,2.8,17.6,0,11.7
"7190",9225,2014,6,25,2.7,20.3,0,11.8
"7191",9225,2014,6,26,5.9,20.6,0,10.2
"7192",9225,2014,6,27,5.5,17.8,2.6,11.5
"7193",9225,2014,6,28,2.6,15.6,0,11.7
"7194",9225,2014,6,29,4.8,16.2,0,8.3
"7195",9225,2014,6,30,9.7,22.4,0,9.4
"7196",9225,2014,7,1,13.7,23,0,6.2
"7197",9225,2014,7,2,16.5,19.5,11.2,7.3
"7198",9225,2014,7,3,3,15.7,7.4,11.9
"7199",9225,2014,7,4,3,21.1,0,9.5
"7200",9225,2014,7,5,8.9,22.8,8.4,11.3
"7201",9225,2014,7,6,14.7,19.7,1.2,2.4
"7202",9225,2014,7,7,11.7,18.1,17.6,5.4
"7203",9225,2014,7,8,10.7,16.3,16.6,8.6
"7204",9225,2014,7,9,3.4,16.2,1.6,10.6
"7205",9225,2014,7,10,2.8,17.8,0,11.9
"7206",9225,2014,7,11,8.1,19.3,0,10.6
"7207",9225,2014,7,12,8.3,17.8,0.6,12.1
"7208",9225,2014,7,13,3.9,19.3,0,12.2
"7209",9225,2014,7,14,8.1,18.1,15.4,10.5
"7210",9225,2014,7,15,10.1,18.9,2.2,10
"7211",9225,2014,7,16,10.3,17,1.8,11.2
"7212",9225,2014,7,17,2.8,17,0,12.2
"7213",9225,2014,7,18,5.3,19.7,0,12.5
"7214",9225,2014,7,19,5.4,20.1,0,9.7
"7215",9225,2014,7,20,8.7,17.2,6,11.3
"7216",9225,2014,7,21,8.7,16.6,3.4,8.3
"7217",9225,2014,7,22,8.8,16.1,26.6,10.4
"7218",9225,2014,7,23,9,15.8,5.6,10.3
"7219",9225,2014,7,24,8.6,18.9,3.2,11.1
"7220",9225,2014,7,25,11,19.5,1.4,6.8
"7221",9225,2014,7,26,13.5,17.9,4.2,4.7
"7222",9225,2014,7,27,11.7,19,14,11.7
"7223",9225,2014,7,28,13.8,19.3,0.8,10.7
"7224",9225,2014,7,29,10.6,19.8,0.4,11.6
"7225",9225,2014,7,30,14.8,18.7,0,6
"7226",9225,2014,7,31,7.7,16.7,1.6,11.9
"7227",9225,2014,8,1,3.9,17.7,0,14
"7228",9225,2014,8,2,4.7,19.7,0,12
"7229",9225,2014,8,3,3.8,19.8,0,14.3
"7230",9225,2014,8,4,5.9,21.3,0,14.4
"7231",9225,2014,8,5,5.2,24.2,0,14.6
"7232",9225,2014,8,6,6,26.6,0,14.2
"7233",9225,2014,8,7,13.4,18.9,3.6,5.5
"7234",9225,2014,8,8,12.9,21,1.2,13.7
"7235",9225,2014,8,9,7,21.4,0,14.6
"7236",9225,2014,8,10,12.4,24,0,11.9
"7237",9225,2014,8,11,14.2,23.2,0,13.9
"7238",9225,2014,8,12,13.6,19.3,0,7.8
"7239",9225,2014,8,13,14.6,20.5,0,9.3
"7240",9225,2014,8,14,14.8,23.6,0,10.1
"7241",9225,2014,8,15,8.7,23,0,15.2
"7242",9225,2014,8,16,6.6,23.9,0,15
"7243",9225,2014,8,17,11.1,26.9,0,9.5
"7244",9225,2014,8,18,12.5,19.7,12.6,11.9
"7245",9225,2014,8,19,12.2,20,23.8,12.8
"7246",9225,2014,8,20,12,19.4,0.8,10
"7247",9225,2014,8,21,14.3,21.5,5.8,11.5
"7248",9225,2014,8,22,14.3,19.8,5.8,13.7
"7249",9225,2014,8,23,6.6,21.5,0,15.8
"7250",9225,2014,8,24,6.4,22.3,0,16.7
"7251",9225,2014,8,25,9.8,24.5,0,16.2
"7252",9225,2014,8,26,12.6,20.7,0,12.4
"7253",9225,2014,8,27,10,21.4,0.2,15.8
"7254",9225,2014,8,28,11.1,24.3,0,14.2
"7255",9225,2014,8,29,14.3,22.3,0,7.8
"7256",9225,2014,8,30,14.7,18.7,51.2,9.1
"7257",9225,2014,8,31,10.4,18.1,2,13.2
"7258",9225,2014,9,1,7.2,18.9,0,16.4
"7259",9225,2014,9,2,12.7,21.1,0,6.8
"7260",9225,2014,9,3,12.3,20.3,0,12.2
"7261",9225,2014,9,4,9.4,19.6,0,13.1
"7262",9225,2014,9,5,13.8,25.7,0,16.5
"7263",9225,2014,9,6,14.7,22.9,1.6,9.3
"7264",9225,2014,9,7,15,18.9,6.6,10.5
"7265",9225,2014,9,8,11.8,17.6,8,10.9
"7266",9225,2014,9,9,13.1,19.9,3,11.3
"7267",9225,2014,9,10,14.5,21.4,0.2,12.5
"7268",9225,2014,9,11,9.7,21.6,2.2,15.9
"7269",9225,2014,9,12,7.9,23.7,0,20
"7270",9225,2014,9,13,11,21.2,0.4,20.6
"7271",9225,2014,9,14,5.8,22.1,0,20.6
"7272",9225,2014,9,15,10.3,22.8,0,20.2
"7273",9225,2014,9,16,11.9,24.6,0,21
"7274",9225,2014,9,17,12,26.2,0,20.5
"7275",9225,2014,9,18,11.2,24,0,21.6
"7276",9225,2014,9,19,10.9,24.6,0,20.9
"7277",9225,2014,9,20,13,34.2,0,21.7
"7278",9225,2014,9,21,15.9,21.9,0,4.7
"7279",9225,2014,9,22,9.4,18.1,35.8,21.7
"7280",9225,2014,9,23,6.5,17.1,0,11
"7281",9225,2014,9,24,6.8,21.6,0,21.2
"7282",9225,2014,9,25,8.3,22.5,0,21.3
"7283",9225,2014,9,26,11.7,23,0,20.4
"7284",9225,2014,9,27,15.4,18.2,11.4,8.4
"7285",9225,2014,9,28,13.9,20.3,3.8,17.2
"7286",9225,2014,9,29,12.6,21.6,3.4,15.8
"7287",9225,2014,9,30,12.2,23.4,0.6,21.5
"7288",9225,2014,10,1,11.6,28.9,0,15.1
"7289",9225,2014,10,2,16.4,24.7,0,19.2
"7290",9225,2014,10,3,11.1,22.4,0,22
"7291",9225,2014,10,4,10.8,25.4,0,23.1
"7292",9225,2014,10,5,13,19.7,4.2,13.2
"7293",9225,2014,10,6,10.8,19.4,8.8,22.5
"7294",9225,2014,10,7,5.8,22.2,0,22.8
"7295",9225,2014,10,8,7.7,21.7,0,22.8
"7296",9225,2014,10,9,15.4,20.8,5,23.4
"7297",9225,2014,10,10,11.1,22.3,0,24.2
"7298",9225,2014,10,11,9.7,21,0,17.6
"7299",9225,2014,10,12,11.4,21.8,0,17.1
"7300",9225,2014,10,13,10.2,25.8,0,24.1
"7301",9225,2014,10,14,9.8,30.9,0,24.9
"7302",9225,2014,10,15,10.8,35.4,0,25
"7303",9225,2014,10,16,16.2,27.8,0,24.9
"7304",9225,2014,10,17,14.3,24.6,0,21.6
"7305",9225,2014,10,18,16,25.2,0.6,15.7
"7306",9225,2014,10,19,13.8,19.3,12,10.3
"7307",9225,2014,10,20,10.3,21.1,3,23.7
"7308",9225,2014,10,21,8.2,25.1,0,27.3
"7309",9225,2014,10,22,15,31.9,0,26.3
"7310",9225,2014,10,23,14.3,23.4,2.2,23
"7311",9225,2014,10,24,12.6,26,0,26.2
"7312",9225,2014,10,25,13.4,22.3,0,17.4
"7313",9225,2014,10,26,16.2,22.3,0.2,23.1
"7314",9225,2014,10,27,10.1,24.7,0.6,27.8
"7315",9225,2014,10,28,13.4,29.9,0,19.6
"7316",9225,2014,10,29,17.8,27.9,0,22
"7317",9225,2014,10,30,14.9,22.2,0,16.2
"7318",9225,2014,10,31,14.9,23.8,0.4,26.7
"7319",9225,2014,11,1,12,30.7,0,27.6
"7320",9225,2014,11,2,13.4,23.1,0,20.1
"7321",9225,2014,11,3,13.4,22.9,0,23.8
"7322",9225,2014,11,4,10.3,27.8,0,27.8
"7323",9225,2014,11,5,12.2,28.6,0,28.3
"7324",9225,2014,11,6,12.8,22.3,0,17.6
"7325",9225,2014,11,7,15.3,22.2,2.2,28.4
"7326",9225,2014,11,8,11.8,26,0,30.2
"7327",9225,2014,11,9,12.6,37.8,0,29
"7328",9225,2014,11,10,16.5,24.2,2,13.4
"7329",9225,2014,11,11,14.2,24.7,1.2,26.3
"7330",9225,2014,11,12,14.8,22.5,0,20.1
"7331",9225,2014,11,13,11,21.6,0,25.3
"7332",9225,2014,11,14,9.1,23.2,0,27
"7333",9225,2014,11,15,10.8,26,0,28
"7334",9225,2014,11,16,11.1,30.7,0,28.7
"7335",9225,2014,11,17,13.6,27.9,0,27.8
"7336",9225,2014,11,18,15.2,25.9,0,20.8
"7337",9225,2014,11,19,14.6,24.1,0,26
"7338",9225,2014,11,20,12.3,24.1,0,20.9
"7339",9225,2014,11,21,16.4,23.4,4.6,16.9
"7340",9225,2014,11,22,13.8,23.6,1,25
"7341",9225,2014,11,23,16.6,23,0,25.9
"7342",9225,2014,11,24,11.8,27,0,29.6
"7343",9225,2014,11,25,14.5,34.7,0,29.4
"7344",9225,2014,11,26,19.3,33.9,0,5.7
"7345",9225,2014,11,27,19.3,27,11.4,11.6
"7346",9225,2014,11,28,18.4,24.9,1.4,16.7
"7347",9225,2014,11,29,18,25.4,0,27.7
"7348",9225,2014,11,30,14.8,26.2,0,30.2
"7349",9225,2014,12,1,17.8,24.6,0,24.7
"7350",9225,2014,12,2,14.3,26.3,0,31.6
"7351",9225,2014,12,3,13.1,26.9,0,31
"7352",9225,2014,12,4,13.6,25,0,31.3
"7353",9225,2014,12,5,16.2,24.5,0,12.1
"7354",9225,2014,12,6,14.2,29.2,0,31.8
"7355",9225,2014,12,7,14.7,30.2,0,31.1
"7356",9225,2014,12,8,18.1,24.7,0,30.3
"7357",9225,2014,12,9,12.7,23.6,0,25.7
"7358",9225,2014,12,10,13,27.1,0,33.5
"7359",9225,2014,12,11,16.8,33.4,0,32.7
"7360",9225,2014,12,12,18.7,24.7,0,31.2
"7361",9225,2014,12,13,13,24.9,0,33.1
"7362",9225,2014,12,14,11.6,27.1,0,31.5
"7363",9225,2014,12,15,15.1,23.7,0,26.1
"7364",9225,2014,12,16,12.7,24.2,0,32.8
"7365",9225,2014,12,17,13.2,23.8,0,31.5
"7366",9225,2014,12,18,15.7,30.2,0,33.1
"7367",9225,2014,12,19,15.4,38.6,0,32.3
"7368",9225,2014,12,20,20.6,26.9,0,32.3
"7369",9225,2014,12,21,16.3,28.8,0,32.9
"7370",9225,2014,12,22,16.5,29.3,0,32.9
"7371",9225,2014,12,23,16.1,32.6,0,31
"7372",9225,2014,12,24,16.8,32.4,0,33
"7373",9225,2014,12,25,15.4,32,0,33.3
"7374",9225,2014,12,26,14.9,33.5,0,33.2
"7375",9225,2014,12,27,16.8,34.9,0,33.5
"7376",9225,2014,12,28,17.6,30.6,0,32.6
"7377",9225,2014,12,29,19.1,34.4,0,32.6
"7378",9225,2014,12,30,19.6,39.3,0,31
"7379",9225,2014,12,31,19.2,27.5,0,31.8
"7380",9225,2015,1,1,17.4,28.5,0,32.9
"7381",9225,2015,1,2,15.5,26.3,0,24.2
"7382",9225,2015,1,3,15.8,29.5,0,32.6
"7383",9225,2015,1,4,16.2,34.7,0,32.7
"7384",9225,2015,1,5,23.2,44.4,0,27.4
"7385",9225,2015,1,6,21,34.6,0,29.8
"7386",9225,2015,1,7,19.9,34.2,0,31.5
"7387",9225,2015,1,8,15.6,32.3,0,32.8
"7388",9225,2015,1,9,15.2,30,0,32.4
"7389",9225,2015,1,10,16.2,30.6,0,32.3
"7390",9225,2015,1,11,16.6,32,0,32.1
"7391",9225,2015,1,12,15.2,35.8,0,32
"7392",9225,2015,1,13,15.3,35.5,0,31.6
"7393",9225,2015,1,14,17,29.7,0,32
"7394",9225,2015,1,15,18.6,30,0,31.8
"7395",9225,2015,1,16,18.3,30.3,0,32.2
"7396",9225,2015,1,17,17.6,38,0,29.6
"7397",9225,2015,1,18,18.7,29.5,0,29.6
"7398",9225,2015,1,19,19.1,27.6,0,30.2
"7399",9225,2015,1,20,16.1,38.9,0,30.6
"7400",9225,2015,1,21,19.8,35.8,0,24.6
"7401",9225,2015,1,22,22.6,29,0,17.5
"7402",9225,2015,1,23,15.9,30.4,0,29.2
"7403",9225,2015,1,24,16.4,29.6,0,30.1
"7404",9225,2015,1,25,17.2,33.3,0,31.4
"7405",9225,2015,1,26,16.7,37.1,0,30.9
"7406",9225,2015,1,27,21.2,40,0,28.2
"7407",9225,2015,1,28,22.4,36.8,0,29.3
"7408",9225,2015,1,29,23,33.9,5.2,22.1
"7409",9225,2015,1,30,20.4,34.7,13.4,11.1
"7410",9225,2015,1,31,19.5,31,0,14.3
"7411",9225,2015,2,1,20.9,33.8,0,16.1
"7412",9225,2015,2,2,19.7,31.9,9.6,11.7
"7413",9225,2015,2,3,20.1,39.1,11.8,15.4
"7414",9225,2015,2,4,19.8,32.6,1.6,28
"7415",9225,2015,2,5,18.9,30.9,0,27.2
"7416",9225,2015,2,6,18.5,29.7,0,27.5
"7417",9225,2015,2,7,19.2,32.8,0,28.5
"7418",9225,2015,2,8,20.6,39.5,0,28.1
"7419",9225,2015,2,9,19.9,33.7,0,28.4
"7420",9225,2015,2,10,18.5,34.9,0,27.5
"7421",9225,2015,2,11,20,36.4,0,27.9
"7422",9225,2015,2,12,21.9,30.3,0,12.7
"7423",9225,2015,2,13,21.5,26.9,0,15.1
"7424",9225,2015,2,14,19.1,24.4,0.4,27.4
"7425",9225,2015,2,15,14.9,29.4,0,28.6
"7426",9225,2015,2,16,17.1,34,0,23.6
"7427",9225,2015,2,17,18.6,32.5,0,9.9
"7428",9225,2015,2,18,18.2,34.9,0,23.4
"7429",9225,2015,2,19,19.7,32.4,0,26.1
"7430",9225,2015,2,20,19.8,30.3,0,22.6
"7431",9225,2015,2,21,16.7,26.7,0,26.8
"7432",9225,2015,2,22,17.1,29.6,0,26
"7433",9225,2015,2,23,16.1,33.8,0,25.9
"7434",9225,2015,2,24,21,38.4,0,22.8
"7435",9225,2015,2,25,21.5,36,0,22.8
"7436",9225,2015,2,26,21.6,33.6,0,23.1
"7437",9225,2015,2,27,21.1,26.1,0,24.2
"7438",9225,2015,2,28,18.3,30.8,0,24.8
"7439",9225,2015,3,1,17.3,31.2,0,21.4
"7440",9225,2015,3,2,19.6,28.6,0,20.8
"7441",9225,2015,3,3,17.5,30.6,0,24
"7442",9225,2015,3,4,17.6,32.7,0,24.1
"7443",9225,2015,3,5,18,33.3,0,25
"7444",9225,2015,3,6,18.6,32.6,0,24.3
"7445",9225,2015,3,7,18.3,33,0,24.1
"7446",9225,2015,3,8,19.5,31.1,0,24.1
"7447",9225,2015,3,9,17.4,32.6,0,24
"7448",9225,2015,3,10,15.6,31.7,0,24.5
"7449",9225,2015,3,11,16.6,34.5,0,24
"7450",9225,2015,3,12,19.8,37.9,0,23.8
"7451",9225,2015,3,13,18.7,34.8,0,5.7
"7452",9225,2015,3,14,20.7,32.6,4.8,10.6
"7453",9225,2015,3,15,21.3,26.5,2.4,20.4
"7454",9225,2015,3,16,18.8,26.7,0.2,19.6
"7455",9225,2015,3,17,18.5,26.9,0,17.6
"7456",9225,2015,3,18,19.5,23.8,4.6,14.4
"7457",9225,2015,3,19,15.6,25.3,0.8,12.9
"7458",9225,2015,3,20,14.6,31,0,22.3
"7459",9225,2015,3,21,16.6,24.5,0,17.8
"7460",9225,2015,3,22,15,24.6,0,18.5
"7461",9225,2015,3,23,12.3,24.6,0,22
